Ready to do stuff.
Heard /home/m/mico2178/Desktop/drawing.svg
213.78569,502.83159,0
213.786273826,502.819610972,0
213.788037428,502.807695907,0
213.790998993,502.795844639,0
213.795176707,502.784057002,0
213.800588756,502.772332828,0
213.807253328,502.760671952,0
213.815188607,502.749074207,0
213.824412782,502.737539426,0
213.834944038,502.726067444,0
213.846800561,502.714658092,0
213.860000538,502.703311206,0
213.874562156,502.692026618,0
213.8905036,502.680804162,0
213.907843058,502.669643672,0
213.926598716,502.65854498,0
213.946788759,502.647507921,0
213.968431375,502.636532328,0
213.991544751,502.625618035,0
214.016147071,502.614764875,0
214.042256523,502.603972681,0
214.069891294,502.593241287,0
214.099069569,502.582570526,0
214.129809535,502.571960233,0
214.162129379,502.56141024,0
214.196047287,502.550920381,0
214.231581445,502.54049049,0
214.26875004,502.5301204,0
214.307571257,502.519809944,0
214.348063285,502.509558957,0
214.390244308,502.499367271,0
214.434132514,502.48923472,0
214.479746089,502.479161137,0
214.527103219,502.469146357,0
214.576222091,502.459190213,0
214.627120891,502.449292537,0
214.679817805,502.439453164,0
214.73433102,502.429671927,0
214.790678723,502.41994866,0
214.8488791,502.410283196,0
214.908950336,502.400675368,0
214.97091062,502.391125011,0
215.034778136,502.381631957,0
215.100571072,502.372196041,0
215.168307614,502.362817095,0
215.238005948,502.353494953,0
215.309684261,502.344229449,0
215.383360739,502.335020416,0
215.459053568,502.325867687,0
215.536780936,502.316771097,0
215.616561028,502.307730479,0
215.698412031,502.298745666,0
215.782352131,502.289816491,0
215.868399515,502.280942789,0
215.956572369,502.272124392,0
216.046888879,502.263361135,0
216.139367232,502.25465285,0
216.234025615,502.245999371,0
216.330882214,502.237400533,0
216.429955214,502.228856167,0
216.531262804,502.220366108,0
216.634823168,502.21193019,0
216.740654494,502.203548245,0
216.848774967,502.195220107,0
216.959202776,502.186945611,0
217.071956104,502.178724588,0
217.18705314,502.170556873,0
217.30451207,502.1624423,0
217.424351079,502.154380701,0
217.546588355,502.146371911,0
217.671242084,502.138415762,0
217.798330452,502.130512089,0
217.927871645,502.122660724,0
218.059883851,502.114861502,0
218.194385255,502.107114256,0
218.331394045,502.099418819,0
218.470928405,502.091775024,0
218.613006523,502.084182707,0
218.757646586,502.076641698,0
218.904866779,502.069151834,0
219.054685289,502.061712946,0
219.207120303,502.054324868,0
219.362190006,502.046987435,0
219.519912586,502.039700479,0
219.680306229,502.032463833,0
219.84338912,502.025277332,0
220.009179447,502.018140809,0
220.177695397,502.011054097,0
220.348955154,502.00401703,0
220.522976907,501.997029442,0
220.69977884,501.990091165,0
220.879379142,501.983202034,0
221.061795997,501.976361882,0
221.247047593,501.969570542,0
221.435152116,501.962827849,0
221.626127752,501.956133634,0
221.819992688,501.949487733,0
222.01676511,501.942889978,0
222.216463205,501.936340203,0
222.419105159,501.929838241,0
222.624709158,501.923383926,0
222.833293389,501.916977092,0
223.044876038,501.910617572,0
223.259475292,501.904305199,0
223.477109338,501.898039808,0
223.69779636,501.89182123,0
223.921554547,501.885649301,0
224.148402084,501.879523854,0
224.378357158,501.873444721,0
224.611437955,501.867411737,0
224.847662662,501.861424734,0
225.087049465,501.855483548,0
225.32961655,501.84958801,0
225.575382105,501.843737955,0
225.824364314,501.837933216,0
226.076581366,501.832173627,0
226.332051445,501.82645902,0
226.590792739,501.82078923,0
226.852823435,501.815164091,0
227.118161717,501.809583434,0
227.386825774,501.804047095,0
227.65883379,501.798554907,0
227.934203954,501.793106702,0
228.212954451,501.787702315,0
228.495103467,501.78234158,0
228.780669189,501.777024328,0
229.069669803,501.771750395,0
229.362123496,501.766519614,0
229.658048455,501.761331818,0
229.957462865,501.75618684,0
230.260384913,501.751084514,0
230.566832786,501.746024674,0
230.87682467,501.741007154,0
231.190378751,501.736031786,0
231.507513215,501.731098404,0
231.82824625,501.726206841,0
232.152596041,501.721356932,0
232.480580776,501.71654851,0
232.81221864,501.711781407,0
233.147527819,501.707055459,0
233.486526501,501.702370497,0
233.829232872,501.697726357,0
234.175665118,501.69312287,0
234.525841425,501.688559872,0
234.87977998,501.684037194,0
235.23749897,501.679554671,0
235.599016581,501.675112136,0
235.964350998,501.670709424,0
236.333520409,501.666346366,0
236.706543001,501.662022797,0
237.083436959,501.65773855,0
237.464220469,501.653493459,0
237.848911719,501.649287358,0
238.237528895,501.645120079,0
238.630090183,501.640991456,0
239.026613769,501.636901323,0
239.427117841,501.632849514,0
239.831620584,501.628835861,0
240.240140185,501.624860199,0
240.65269483,501.62092236,0
241.069302705,501.617022179,0
241.489981998,501.613159488,0
241.914750894,501.609334122,0
242.343627581,501.605545913,0
242.776630243,501.601794696,0
243.213777069,501.598080304,0
243.655086243,501.59440257,0
244.100575954,501.590761328,0
244.550264386,501.587156411,0
245.004169727,501.583587653,0
245.462310162,501.580054888,0
245.924703879,501.576557948,0
246.391369064,501.573096668,0
246.862323903,501.56967088,0
247.337586582,501.566280419,0
247.817175288,501.562925118,0
248.301108208,501.559604811,0
248.789403528,501.55631933,0
249.282079434,501.553068509,0
249.779154112,501.549852183,0
250.28064575,501.546670184,0
250.786572533,501.543522346,0
251.296952648,501.540408502,0
251.811804282,501.537328486,0
252.33114562,501.534282132,0
252.854994849,501.531269272,0
253.383370156,501.528289741,0
253.916289727,501.525343372,0
254.453771749,501.522429999,0
254.995834407,501.519549454,0
255.542495889,501.516701572,0
256.09377438,501.513886186,0
256.649688068,501.511103129,0
257.210255138,501.508352236,0
257.775493777,501.505633338,0
258.345422171,501.502946271,0
258.920058508,501.500290868,0
259.499420972,501.497666961,0
260.083527751,501.495074385,0
260.672397032,501.492512973,0
261.266046999,501.489982558,0
261.864495841,501.487482975,0
262.467761743,501.485014056,0
263.075862892,501.482575635,0
263.688817474,501.480167546,0
264.306643676,501.477789621,0
264.929359683,501.475441695,0
265.556983683,501.473123602,0
266.189533862,501.470835174,0
266.827028407,501.468576245,0
267.469485502,501.466346648,0
268.116923337,501.464146218,0
268.769360095,501.461974787,0
269.426813965,501.45983219,0
270.089303132,501.457718259,0
270.756845783,501.455632828,0
271.429460104,501.45357573,0
272.107164281,501.4515468,0
272.789976502,501.449545871,0
273.477914952,501.447572775,0
274.170997818,501.445627348,0
274.869243287,501.443709421,0
275.572669544,501.441818829,0
276.281294777,501.439955405,0
276.995137171,501.438118983,0
277.714214913,501.436309396,0
278.438546189,501.434526478,0
279.168149187,501.432770062,0
279.903042091,501.431039982,0
280.643243089,501.42933607,0
281.388770368,501.427658162,0
282.139642113,501.42600609,0
282.895876511,501.424379687,0
283.657491748,501.422778788,0
284.424506011,501.421203225,0
285.196937487,501.419652833,0
285.974804361,501.418127444,0
286.75812482,501.416626893,0
287.54691705,501.415151012,0
288.341199239,501.413699635,0
289.140989571,501.412272597,0
289.946306235,501.410869729,0
290.757167416,501.409490867,0
291.5735913,501.408135842,0
292.395596074,501.40680449,0
293.223199925,501.405496643,0
294.056421038,501.404212134,0
294.895277601,501.402950798,0
295.7397878,501.401712467,0
296.58996982,501.400496976,0
297.445841849,501.399304158,0
