Ready to do stuff.
Heard /home/m/mico2178/Desktop/two_rectangles.svg
49.049646,63.078012,0
49.549646,63.078012,0
50.049646,63.078012,0
50.549646,63.078012,0
51.049646,63.078012,0
51.549646,63.078012,0
52.049646,63.078012,0
52.549646,63.078012,0
53.049646,63.078012,0
53.549646,63.078012,0
54.049646,63.078012,0
54.549646,63.078012,0
55.049646,63.078012,0
55.549646,63.078012,0
56.049646,63.078012,0
56.549646,63.078012,0
57.049646,63.078012,0
57.549646,63.078012,0
58.049646,63.078012,0
58.549646,63.078012,0
59.049646,63.078012,0
59.549646,63.078012,0
60.049646,63.078012,0
60.549646,63.078012,0
61.049646,63.078012,0
61.549646,63.078012,0
62.049646,63.078012,0
62.549646,63.078012,0
63.049646,63.078012,0
63.549646,63.078012,0
64.049646,63.078012,0
64.549646,63.078012,0
65.049646,63.078012,0
65.549646,63.078012,0
66.049646,63.078012,0
66.549646,63.078012,0
67.049646,63.078012,0
67.549646,63.078012,0
68.049646,63.078012,0
68.549646,63.078012,0
69.049646,63.078012,0
69.549646,63.078012,0
70.049646,63.078012,0
70.549646,63.078012,0
71.049646,63.078012,0
71.549646,63.078012,0
72.049646,63.078012,0
72.549646,63.078012,0
73.049646,63.078012,0
73.549646,63.078012,0
74.049646,63.078012,0
74.549646,63.078012,0
75.049646,63.078012,0
75.549646,63.078012,0
76.049646,63.078012,0
76.549646,63.078012,0
77.049646,63.078012,0
77.549646,63.078012,0
78.049646,63.078012,0
78.549646,63.078012,0
79.049646,63.078012,0
79.549646,63.078012,0
80.049646,63.078012,0
80.549646,63.078012,0
81.049646,63.078012,0
81.549646,63.078012,0
82.049646,63.078012,0
82.549646,63.078012,0
83.049646,63.078012,0
83.549646,63.078012,0
84.049646,63.078012,0
84.549646,63.078012,0
85.049646,63.078012,0
85.549646,63.078012,0
86.049646,63.078012,0
86.549646,63.078012,0
87.049646,63.078012,0
87.549646,63.078012,0
88.049646,63.078012,0
88.549646,63.078012,0
89.049646,63.078012,0
89.549646,63.078012,0
90.049646,63.078012,0
90.549646,63.078012,0
91.049646,63.078012,0
91.549646,63.078012,0
92.049646,63.078012,0
92.549646,63.078012,0
93.049646,63.078012,0
93.549646,63.078012,0
94.049646,63.078012,0
94.549646,63.078012,0
95.049646,63.078012,0
95.549646,63.078012,0
96.049646,63.078012,0
96.549646,63.078012,0
97.049646,63.078012,0
97.549646,63.078012,0
98.049646,63.078012,0
98.549646,63.078012,0
99.049646,63.078012,0
99.549646,63.078012,0
100.049646,63.078012,0
100.549646,63.078012,0
101.049646,63.078012,0
101.549646,63.078012,0
102.049646,63.078012,0
102.549646,63.078012,0
103.049646,63.078012,0
103.549646,63.078012,0
104.049646,63.078012,0
104.549646,63.078012,0
105.049646,63.078012,0
105.549646,63.078012,0
106.049646,63.078012,0
106.549646,63.078012,0
107.049646,63.078012,0
107.549646,63.078012,0
108.049646,63.078012,0
108.549646,63.078012,0
109.049646,63.078012,0
109.549646,63.078012,0
110.049646,63.078012,0
110.549646,63.078012,0
111.049646,63.078012,0
111.549646,63.078012,0
112.049646,63.078012,0
112.549646,63.078012,0
113.049646,63.078012,0
113.549646,63.078012,0
114.049646,63.078012,0
114.549646,63.078012,0
115.049646,63.078012,0
115.549646,63.078012,0
116.049646,63.078012,0
116.549646,63.078012,0
117.049646,63.078012,0
117.549646,63.078012,0
118.049646,63.078012,0
118.549646,63.078012,0
119.049646,63.078012,0
119.549646,63.078012,0
120.049646,63.078012,0
120.549646,63.078012,0
121.049646,63.078012,0
121.549646,63.078012,0
122.049646,63.078012,0
122.549646,63.078012,0
123.049646,63.078012,0
123.549646,63.078012,0
124.049646,63.078012,0
124.549646,63.078012,0
125.049646,63.078012,0
125.549646,63.078012,0
126.049646,63.078012,0
126.549646,63.078012,0
127.049646,63.078012,0
127.549646,63.078012,0
128.049646,63.078012,0
128.549646,63.078012,0
129.049646,63.078012,0
129.549646,63.078012,0
130.049646,63.078012,0
130.549646,63.078012,0
131.049646,63.078012,0
131.549646,63.078012,0
132.049646,63.078012,0
132.549646,63.078012,0
133.049646,63.078012,0
133.549646,63.078012,0
134.049646,63.078012,0
134.549646,63.078012,0
135.049646,63.078012,0
135.549646,63.078012,0
136.049646,63.078012,0
136.549646,63.078012,0
137.049646,63.078012,0
137.549646,63.078012,0
138.049646,63.078012,0
138.549646,63.078012,0
139.049646,63.078012,0
139.549646,63.078012,0
140.049646,63.078012,0
140.549646,63.078012,0
141.049646,63.078012,0
141.549646,63.078012,0
142.049646,63.078012,0
142.549646,63.078012,0
143.049646,63.078012,0
143.549646,63.078012,0
144.049646,63.078012,0
144.549646,63.078012,0
145.049646,63.078012,0
145.549646,63.078012,0
146.049646,63.078012,0
146.549646,63.078012,0
147.049646,63.078012,0
147.549646,63.078012,0
148.049646,63.078012,0
148.549646,63.078012,0
149.049646,63.078012,0
149.549646,63.078012,0
150.049646,63.078012,0
150.549646,63.078012,0
151.049646,63.078012,0
151.549646,63.078012,0
152.049646,63.078012,0
152.549646,63.078012,0
153.049646,63.078012,0
153.549646,63.078012,0
154.049646,63.078012,0
154.549646,63.078012,0
155.049646,63.078012,0
155.549646,63.078012,0
156.049646,63.078012,0
156.549646,63.078012,0
157.049646,63.078012,0
157.549646,63.078012,0
158.049646,63.078012,0
158.549646,63.078012,0
159.049646,63.078012,0
159.549646,63.078012,0
160.049646,63.078012,0
160.549646,63.078012,0
161.049646,63.078012,0
161.549646,63.078012,0
162.049646,63.078012,0
162.549646,63.078012,0
163.049646,63.078012,0
163.549646,63.078012,0
164.049646,63.078012,0
164.549646,63.078012,0
165.049646,63.078012,0
165.549646,63.078012,0
166.049646,63.078012,0
166.549646,63.078012,0
167.049646,63.078012,0
167.549646,63.078012,0
168.049646,63.078012,0
168.549646,63.078012,0
169.049646,63.078012,0
169.549646,63.078012,0
170.049646,63.078012,0
170.549646,63.078012,0
171.049646,63.078012,0
171.549646,63.078012,0
172.049646,63.078012,0
172.549646,63.078012,0
173.049646,63.078012,0
173.549646,63.078012,0
174.049646,63.078012,0
174.549646,63.078012,0
175.049646,63.078012,0
175.549646,63.078012,0
176.049646,63.078012,0
176.549646,63.078012,0
177.049646,63.078012,0
177.549646,63.078012,0
178.049646,63.078012,0
178.549646,63.078012,0
179.049646,63.078012,0
179.549646,63.078012,0
180.049646,63.078012,0
180.549646,63.078012,0
181.049646,63.078012,0
181.549646,63.078012,0
182.049646,63.078012,0
182.549646,63.078012,0
183.049646,63.078012,0
183.549646,63.078012,0
184.049646,63.078012,0
184.549646,63.078012,0
185.049646,63.078012,0
185.549646,63.078012,0
186.049646,63.078012,0
186.549646,63.078012,0
187.049646,63.078012,0
187.549646,63.078012,0
188.049646,63.078012,0
188.549646,63.078012,0
189.049646,63.078012,0
189.549646,63.078012,0
190.049646,63.078012,0
190.549646,63.078012,0
191.049646,63.078012,0
191.549646,63.078012,0
192.049646,63.078012,0
192.549646,63.078012,0
193.049646,63.078012,0
193.549646,63.078012,0
194.049646,63.078012,0
194.549646,63.078012,0
195.049646,63.078012,0
195.549646,63.078012,0
196.049646,63.078012,0
196.19858,63.078012,0
196.19858,63.078012,0
196.190516534,63.5779469763,0
196.182453067,64.0778819526,0
196.174389601,64.5778169288,0
196.166326134,65.0777519051,0
196.158262668,65.5776868814,0
196.150199201,66.0776218577,0
196.142135735,66.577556834,0
196.134072268,67.0774918102,0
196.126008802,67.5774267865,0
196.117945335,68.0773617628,0
196.109881869,68.5772967391,0
196.101818403,69.0772317154,0
196.093754936,69.5771666916,0
196.08569147,70.0771016679,0
196.077628003,70.5770366442,0
196.069564537,71.0769716205,0
196.06150107,71.5769065968,0
196.053437604,72.0768415731,0
196.045374137,72.5767765493,0
196.037310671,73.0767115256,0
196.029247204,73.5766465019,0
196.021183738,74.0765814782,0
196.013120272,74.5765164545,0
196.005056805,75.0764514307,0
195.996993339,75.576386407,0
195.988929872,76.0763213833,0
195.980866406,76.5762563596,0
195.972802939,77.0761913359,0
195.964739473,77.5761263121,0
195.956676006,78.0760612884,0
195.94861254,78.5759962647,0
195.940549074,79.075931241,0
195.932485607,79.5758662173,0
195.924422141,80.0758011935,0
195.916358674,80.5757361698,0
195.908295208,81.0756711461,0
195.900231741,81.5756061224,0
195.892168275,82.0755410987,0
195.884104808,82.5754760749,0
195.876041342,83.0754110512,0
195.867977875,83.5753460275,0
195.859914409,84.0752810038,0
195.851850943,84.5752159801,0
195.843787476,85.0751509564,0
195.83572401,85.5750859326,0
195.827660543,86.0750209089,0
195.819597077,86.5749558852,0
195.81153361,87.0748908615,0
195.803470144,87.5748258378,0
195.795406677,88.074760814,0
195.787343211,88.5746957903,0
195.779279744,89.0746307666,0
195.771216278,89.5745657429,0
195.763152812,90.0745007192,0
195.755089345,90.5744356954,0
195.747025879,91.0743706717,0
195.738962412,91.574305648,0
195.730898946,92.0742406243,0
195.722835479,92.5741756006,0
195.714772013,93.0741105768,0
195.706708546,93.5740455531,0
195.69864508,94.0739805294,0
195.690581613,94.5739155057,0
195.682518147,95.073850482,0
195.674454681,95.5737854582,0
195.666391214,96.0737204345,0
195.658327748,96.5736554108,0
195.650264281,97.0735903871,0
195.642200815,97.5735253634,0
195.634137348,98.0734603396,0
195.626073882,98.5733953159,0
195.618010415,99.0733302922,0
195.609946949,99.5732652685,0
195.601883483,100.073200245,0
195.593820016,100.573135221,0
195.58575655,101.073070197,0
195.577693083,101.573005174,0
195.569629617,102.07294015,0
195.56156615,102.572875126,0
195.553502684,103.072810102,0
195.545439217,103.572745079,0
195.537375751,104.072680055,0
195.529312284,104.572615031,0
195.521248818,105.072550008,0
195.513185352,105.572484984,0
195.505121885,106.07241996,0
195.497058419,106.572354936,0
195.488994952,107.072289913,0
